SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
1455,,3.1 out of 5 stars,,Android,Grey,512 MB,14.6 x 5.2 x 8.4 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1456,,4.9 out of 5 stars,7450,Android,Champagne,2 GB,14 x 0.8 x 7.2 cm,"GSM, 3G, HSDPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1457,,2 out of 5 stars,,"Android, Gingerbread",Red,1 GB,12.2 x 1.1 x 12.2 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, WiFi","Video Calls, E-mail, GPS",2016-04-03
1458,,1 out of 5 stars,,Android,Black,256 MB,16.9 x 11.3 x 6.2 cm,HSDPA,"suprb in quality, best for the person who wants android in low range",2016-04-03
1459,,,,"Android, Kitkat",White,1 GB,13.7 x 0.8 x 6.8 cm,"GSM, (900/1800 MHz), HSDPA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 64GB",2016-04-03
1460,,3.9 out of 5 stars,7958,"Android, Kitkat",White,1 GB,14 x 1 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSPA+, GPRS, EDGE, WiFi 802.11 b/g/n","Voice Calling, Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1461,,4.6 out of 5 stars,10790,"Lollipop, Android",White,,,4G LTE,"Android 5.0-Lollipop, 2GB RAM, 16GB storage, microSD card slot, 8 MP autofocus, LED flash | 5 MP, 2350 mAhLi-Ion, 157g, 7.5mm thickness",2016-04-03
1462,,3.7 out of 5 stars,,"Lollipop, Android",yellow,,16.2 x 8.6 x 5.2 cm,,"Touchscreen, Dual SIM, Primary Camera, LED Flash",2016-04-03
1463,,1 out of 5 stars,5636,Android,White-Champagne,,14.3 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (900/2100 MHz), 4G LTE, GPRS, EDGE","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
1464,,3.8 out of 5 stars,19190,Android,White,,15.4 x 0.7 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, WCDMA, 3G, (900/2100 MHz), 4G LTE, (1800/850/2300 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Ambient light sensor, Proximity sensor, eCompass, Accelerometer, E-mail",2016-04-03
1465,,,51400,Android,Black Sapphire,,15.3 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/1900/2100 MHz), 4G LTE, WiFi","Dual SIM, GPS, Music Player, Video Player, Accelerometer, Barometer, Fingerprint sensor, Gyro sensor, Geomagnetic sensor, Hall sensor, HR sensor, Proximity sensor, RGB light sensor, E-mail",2016-04-03
1466,,2.6 out of 5 stars,,Android,Blue,1 GB,13.7 x 0.8 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, Dual SIM, eCompass, Light sensor, Proximity sensor, G sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1467,,,,Android,White,512 MB,14.5 x 7.2 x 0.8 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Dual Core Processor, 3G With Wifi, 8 MP Primary Camera, 3.2 MP Secondary Camera",2016-04-03
1468,,,6999,"Android, Kitkat",Grey,1 GB,16.2 x 9.6 x 6.8 cm,"GSM, (900/1800 MHz), HSPA+, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Light sensor, Proximity sensor, E-mail",2016-04-03
1469,,4.6 out of 5 stars,,"Android, Jellybean",Black,2 GB,13.8 x 0.9 x 7.1 cm,HSDPA,"2.26 GHz Qualcomm Snapdragon 800 Quad Core Processor, 5.2-inch Capacitive Touchscreen, 13 MP Primary Camera, Full HD Recording, 2.1 MP Secondary Camera, 3000 mAh SiO+ battery",2016-04-03
1470,,1 out of 5 stars,,Android,Charcoal Grey,1 GB,13.1 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail",2016-04-03
1471,,4.1 out of 5 stars,9999,Android,White,,15.6 x 1.1 x 7.8 cm,"GSM, 3G, WCDMA, (850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, eCompass, Proximity sensor, Ambient light sensor, Hall sensor, E-mail",2016-04-03
1472,,3.9 out of 5 stars,,"Android, Jellybean",Purple,1 GB,7.4 x 0.9 x 14.2 cm,"GSM, (850/900/1800/1900 MHz), UMTS, (2100 MHz), GPRS, EDGE, 3G, WiFi","Music Player, Video Player, E-mail, FM Radio, GPS, Dual SIM, Magnetometer sensor, Ambient light sensor, Accelerometer sensor, Proximity sensor",2016-04-03
1473,,3.9 out of 5 stars,,Android,White,2 GB,15.2 x 0.9 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, eCompass, Ambient light sensor, G sensor, E-mail",2016-04-03
1474,,3.5 out of 5 stars,,"Android, Jellybean",White,512 MB,6.3 x 1.1 x 12.1 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, E-mail, Accelerometer sensor, Dual SIM, Expandable Memory: 32GB",2016-04-03
1475,,3.9 out of 5 stars,13490,Android,Champagne Gold,,13 x 0.7 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), HSPA, 3G, WiFi 802.11 b/g/n","Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Compass, E-mail",2016-04-03
1476,,1 out of 5 stars,2499,"Android, Jellybean",White,256 MB,11.5 x 1.1 x 6.2 cm,"GSM, (850/900/1800 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, E-mail",2016-04-03
1477,,,11750,android,WHITE WHITE,1 GB,14.6 x 6 x 10.3 cm,HSDPA,"Android 4.4.2 (KitKat), Quad Cpre, 1GB RAM, Primary Camera:8 MP, Secondary Camera :1.3 MP",2016-04-03
1478,,,,"Android, jellyBean, Android^jellyBean",Black,2 GB,,HSDPA,"Qualcomm Snapdragon 800 MSM8974 Quad Core 2.2GHz, 5.5 inch 1920*1080 FHD IPS Screen, 2G RAM + 16G ROM, 13.0MP Rear Camera + 5.0MP Front Camera, Lenovo, K910, VIBE Z, Dual Sim, Dual Stndby, 16GB, 5.5 inch, 3G Android 4.2, Phablet, Snapdragon 800, Quad Core 2.2GHz, RAM: 2GB, WCDMA & GSM,",2016-04-03
1479,,2.5 out of 5 stars,2129,Android,Black,512 MB,13.9 x 0.9 x 7.2 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz), WiFi","Dual SIM, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
1480,,4.6 out of 5 stars,,Android,White,1 GB,13.7 x 0.7 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Light sensor, Proximity sensor, Gravity sensor, eCompass, E-mail",2016-04-03
1481,,3 out of 5 stars,,"Android, Jellybean",Black,1.5 GB,12.6 x 1.5 x 6.4 cm,"GSM, 3G, EDGE, GPRS","GPS, Music Player, Video Player, FM Radio, Accelerometer, Gyro sensor, Light sensor, Proximity sensor, Compass, E-mail, Expandable Memory: 64GB",2016-04-03
1482,,4 out of 5 stars,9499,Android,Pearl White,2 GB,15.3 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1483,,2.9 out of 5 stars,5499,Android,Black,1 GB,14.2 x 7.2 x 9 cm,"GSM, 3G, WCDMA, EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1484,,,,Android,White,,,,"Android 4.2 jelly bean operating system, 32 GB expandable memory, GPRS/WAP, 32 GB expandable memory, GPRS/WAP, 3.5 mm audio jack, Video player with recording & free 2000mAh power bank",2016-04-03
1485,,3.9 out of 5 stars,10640,"Android, Jellybean",Black,1 GB,13.5 x 0.8 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Motion Sensor, G Sensor, Proximity Sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
1486,,3.1 out of 5 stars,8000,"Android, Lollipop",White,2 GB,14 x 0.9 x 7.1 cm,"GSM, 3G, HSDPA, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1487,,3.4 out of 5 stars,5999,"Android, Kitkat",Black-Blue,1 GB,13.8 x 0.6 x 7.1 cm,"GSM, 3G, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Proximity sensor, Accelerometer, G sensor, Ambient light sensor, Expandable Memory: 32GB",2016-04-03
1488,,,,"Kitkat, Android",pure white,512 MB,,4G LTE,Expandable Memory Upto 32GB,2016-04-03
1489,,3.8 out of 5 stars,16499,"Android, Lollipop",White,2 GB,14 x 0.6 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (900/1900/2100 MHz), 3G, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-03
1490,,3.2 out of 5 stars,,"Android, Lollipop",Black-Champagne,2 GB,14.7 x 0.9 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1491,,3.8 out of 5 stars,,"Android, KitKat, Android^KitKat",Black,512 MB,12.5 x 6.4 x 0.9 cm,HSDPA,"Frequency Bands GSM: 900/1800, WCDMA:2100, HSPA+: up to 21 Mbps, up to 5.76 Mbps, Chipset: MTK6572M, CPU: 1 GHz Dual Core, Graphics core   Make:Mali 400, Clock Speed: 395 MHz, Wi-Fi 802.11 b/g/n, Front camera: VGA, Operator video calling, HD Recording, Scene detection & tuning, Face Recognition, Panorama, Geo tagging, Best shot, Smile shot, HDR, Video Player: Android Video Player, USB: v2.0 High Speed, Bluetooth: BT 3.0, WLAN support, Accelerometer ,Ambient light sensor, Proximity sensor",2016-04-03
1492,,3.5 out of 5 stars,,"Android, Kitkat",White,1 GB,13.9 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1493,,4.3 out of 5 stars,,"Android, Kitkat",White,1.5 GB,15.7 x 0.8 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (900/2100 MHz), WiFi, GPRS, EDGE, (800/900/1800/2600 MHz)","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Compass, E-mail, Expandable Memory: 128GB",2016-04-03
1494,,2.7 out of 5 stars,4999,"Android, jellyBean, Android^jellyBean",White,512 MB,15 x 1.1 x 7.5 cm,HSDPA,"8MP enhanced Auto Focus back Camera, Front 5MP Auto Focus Camera with Low Light Enhancement Sensor, Swarovski Zirconia Crystal, SOS Button with Geo - Tracking, ICE app for storing personal details & emergency Numbers for easy retrival",2016-04-03
1495,,5 out of 5 stars,,"Android, KitKat, Android^KitKat",Black,0.50 GB,,HSDPA,"Expandable Memory Upto 32GB, 3G Smart Phone, WiFi, OGS Touch|Camera with Flash|Long Battery Life|Very Light Weight & Sleek|Pre Loaded Apps",2016-04-03
1496,,3.9 out of 5 stars,17999,"Android, Jellybean",White,1 GB,7.4 x 0.9 x 14.2 cm,"GSM, (850/900/1800/1900 MHz), UMTS, (2100 MHz), GPRS, EDGE, 3G, WiFi","Music Player, Video Player, E-mail, FM Radio, GPS, Dual SIM, Magnetometer sensor, Ambient light sensor, Accelerometer sensor, Proximity sensor",2016-04-03
1497,,,,Android,White,1 GB,,3G,"Processor Speed 1.3 GHz, Battery Lithium Ion 2000mAh, RAM 1 GB, Storage 8GB Expandable up to 32GB, 5"" FWVGA IPS display,Notification LED",2016-04-03
1498,,,,Android,Gold,2 GB,15.1 x 0.6 x 7.6 cm,"GSM, 3G, HSPA, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, eCompass, Proximity sensor, E-mail",2016-04-03
1499,,,1299,Android,,,,,"1800mAh Li-ion battery*, (2G) GSM / GPRS - 900/1800 MHz, Bluetooth V2.0, GPRS / WAP, Dual SIM Dual Standby",2016-04-03
1500,,,,"Android, lolipop",white,,14 x 1 x 6.5 cm,WiFi,"13MP AF CAMERA WITH LED FLASH, 8MP FRONT CAMERA, 5"" IPS Capacitive Touch Screen 1080 X 800 Pixel, 16 GB Internal Memory + 2 GB ROM, Battery 2000 MAH, Supports Wi-Fi, G-sensor, Bluetooth, GPS, FM radio and MP3/MP4 Supports an external SD card up to 64 GB",2016-04-03
1501,,4 out of 5 stars,7289,"Android, Jellybean",Black,1 GB,18 x 10.6 x 6.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, GPS, Dual SIM, E-mail, Light sensor, G sensor, Proximity sensor, Expandable Memory: 32GB",2016-04-03
1502,,5 out of 5 stars,7150,Android,White,,14.3 x 0.8 x 7.2 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (1900/2100 MHz), 4G LTE, (2300 MHz)","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Light sensor",2016-04-03
1503,,4.1 out of 5 stars,5499,"Android, Kitkat",Black,1 GB,12.8 x 0.9 x 6.4 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1504,,3.5 out of 5 stars,,Android,Black-Blue,512 MB,14.6 x 1 x 7.2 cm,"GSM, 3G, WCDMA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1505,,,13999,Android,Silver,2 GB,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), LTE, GPRS, EDGE, WiFi 802.11 ac","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope, Proximity sensor, Ambient light sensor, E-mail",2016-04-03
1506,,,3699,"Android, Gingerbread, Android^Gingerbread",White,256 MB,,HSDPA,"Camera-Yes 3.0 Megapixel, Resolution	2048x1536 pixels, Android, Inbuilt-512 MB, Android 2.3",2016-04-03
1507,,2.8 out of 5 stars,8850,Android,Silver Titan,1 GB,15.2 x 9.4 x 5.4 cm,,"KNOCK ONTM,KNOCK CODE, GESTURE SHOT, SOFT SELFIE FLASH, VIBRANT & LARGE 12.7CM (5) FWVGA DISPLAY, FASTER 1.3GHZ QUAD CORE PROCESSOR, 5MP REAR / 5MP FRONT CAMERA WITH LED FLASH, 8GB EMMC/ 1GB RAM, LONG LASTING 2540 MAH BATTERY",2016-04-03
1508,,3.7 out of 5 stars,11340,Android,Black,2 GB,14.2 x 0.5 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, WiFi","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Gravity sensor, Proximity sensor, E-mail",2016-04-03
1509,,1 out of 5 stars,,Android,Black,3 GB,1.1 x 12.1 x 6.3 cm,"GSM, (850/900/1800/1900 MHz), UMTS, (2100 MHz), 3G, WiFi, EDGE, GPRS","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer sensor, Proximity sensor, E-mail",2016-04-03
1510,,,7999,Android,Metallic Silver,1 GB,14.4 x 0.9 x 7.1 cm,"2G, 3G, 4G","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Light sensor, G sensor, Accelerometer, E-mail",2016-04-03
1511,,,,Android,Black,0.50 MB,,HSDPA,"Expandable Memory Upto 32GB, Display: 11.43 cm IPS Display,|Processor:1.3 GHz Quad Core|Android: 4.4.2 KitKat|Battery: 1800 mAh|Camera: 8 MP Back Auto Focus,2 MP Front",2016-04-03
1512,,4 out of 5 stars,3399,android,BLUE,0.50 MB,12.5 x 6.5 x 1 cm,WCDMA,"Dual Sim ( Mini + Micro ), 4"" Capacitive touch screen,480*800p, MicroSD,Expandable up to 32 GB, 4GB(1.54GB user available),512 MB RAM, 1600mAh li polymer,Stand-by Upto 150hrs",2016-04-03
1513,,,3499,Android,Gray,,13.4 x 1 x 6.7 cm,WiFi,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 1 GB & 8 GB ROM, 2000 Mah Battery",2016-04-03
1514,,3.8 out of 5 stars,,"Android, Jellybean",Ceramic White,1 GB,13.3 x 7.1 x 1 cm,"GSM, (850/900/1800/1900 MHz), UMTS, (2100 MHz), GPRS, EDGE, 3G, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-03
1515,,2.4 out of 5 stars,,"Android, Jellybean",Steel Grey,1 GB,15.7 x 0.7 x 7.8 cm,"GSM, (850/900/1800/1900 MHz), GPRS, WiFi, EDGE, 3G","Music Player, Video Player, FM Radio, Accelerometer, Compass, Proximity Sensor, GPS, E-mail",2016-04-03
1516,,2.7 out of 5 stars,,"Android, jellyBean, Android^jellyBean",Black,512 MB,17.2 x 10.2 x 5.6 cm,HSDPA,"Alarm, Bluetooth Enabled, Calendar, Dual Sim, Email, GSM, Internet Browser, Primary camera, Scheduler, Speakerphone, Touch Screen, Web Browser, Wi-Fi Capable",2016-04-03
1517,,,4760,Android,Black-Silver,512 MB,13.9 x 0.9 x 7.2 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Expandable Memory: 32GB",2016-04-03
1518,,4 out of 5 stars,,Android,,1 GB,18.4 x 11.2 x 6.2 cm,4G LTE,"Internal storage 8GB, Expandable storage up to (GB) 32, Front camera 3.2-megapixel, Operating System Android 4.4, Expandable storage type microSD",2016-04-03
1519,,4.3 out of 5 stars,,"Android, Kitkat",Black,2 GB,13.8 x 0.9 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, 4G, WiFi","Accelerometer, Gyroscope, Compass, Proximity sensor, Ambient light sensor, GPS",2016-04-03
1520,,,,android,Silver White,,20 x 10 x 5 cm,WCDMA,"Karbonn A202 running on Android OS v4.4.2 Everything in Kitkat feels fast, fluid, and smooth., A202 is powered with 1.2 GHz CPU that allows you to run apps in a faster and smarter way., 202 comes with 2 Mega Pixel Camera with Flash that offers super clear pictures., 8.9cm HVGA Capacitive Screen!, A202 is a Dual SIM Android Phone. SIM 1 Supports 3G & SIM2 support 2G Network.",2016-04-03
1521,,4.5 out of 5 stars,,Android,Silver,512 MB,13.6 x 0.9 x 6.8 cm,"GSM, WCDMA, HSDPA/HSUPA, EDGE, GPRS, WiFi","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
1522,,3.5 out of 5 stars,25990,Android,Champagne Gold,2 GB,15.8 x 0.6 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, Fingerprint sensor, Geomagnetic sensor, E-mail, Expandable Memory: 128GB",2016-04-03
1523,,,,"Android, jellyBean, Android^jellyBean",Black,0.50 GB,,HSDPA,"Type : GSM, Sim : Dual Sim, Cpu : 1.00 GHz, Os Version : Android 4.2.2 (Jelly Bean) upgradable to KitKat, Ram : 512MB, Processor : 1.00 GHz Dual Core, Primary : 3.2 MP with Flash, Secondary : VGA Front Camera, Wi-Fi : Yes, 802.11b/g/n, Fm Radio : Yes, Battery Type : 1450mAh",2016-04-03
1524,,4.3 out of 5 stars,5777,Android,Grey,1 GB,13.8 x 0.6 x 6.8 cm,"GSM, (900/1800 MHz), UMTS, 3G, (900/2100 MHz), WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor^Light sensor^Accelerometer",2016-04-03
1525,,3.5 out of 5 stars,8699,Android,Blue,2 GB,14.2 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Ambient light sensor, Proximity sensor, Hall sensor, E-mail",2016-04-03
1526,,,,Android,Black,512 MB,11.8 x 6.3 x 1 cm,2G,"Android 4.2.2 Jelly Bean OS, 1.2 GHz Dual Core Processor, 2G with Wi-Fi, 2 MP Primary Camera, FM & MP3 Player",2016-04-03
1527,,3.4 out of 5 stars,7499,"Android, Kitkat",White,1 GB,16 x 8.2 x 5 cm,"GSM, 3G, WiFi","Music Player, Video Player, FM Radio, GPS, Proximity sensor, Accelerometer, Ambient light sensor, Dual SIM, Expandable Memory: 32GB",2016-04-03
1528,,3.7 out of 5 stars,,"Android, Jellybean",Blue,1 GB,13.2 x 1.1 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, Dual SIM, GPS, E-mail, Gravitation sensor, Expandable Memory: 32GB",2016-04-03
1529,,3.4 out of 5 stars,,"Android, Jellybean",White,1 GB,13.1 x 1.1 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
1530,,1 out of 5 stars,4367,Android,Silver,512 MB,14.6 x 0.9 x 7.3 cm,"GSM, 3G, WCDMA, EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
1531,,3.4 out of 5 stars,10500,Android,Gold,2 GB,14 x 6.9 x 0.7 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, 3G, (850/900/2100 MHz), 4G LTE, WiFi 802.11 b/g/n/ac","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, Proximity sensor, Light sensor, eCompass, E-mail",2016-04-03
1532,,,3999,Android,Gold,,11.2 x 1.4 x 4.7 cm,"GSM, (1900/1800/850/900 MHz)",Dual SIM,2016-04-03
1533,,,,"Kitkat, Android",silver,1 GB,17.4 x 15.4 x 3.6 cm,,"Camera, Radio, Internet, E-Mail, music player",2016-04-03
1534,,3.7 out of 5 stars,15990,"Android, KitKat, Android^KitKat",Black Gold,1 GB,16.2 x 9.8 x 6.6 cm,HSDPA,"5.5-inch display, 1.3 GHz quad-core processor, 1GB RAM, 8GB internal memory, expandable memory with microSD, Android 4.4.2 (KitKat), Dual SIM, 13MP rear camera with LED Flash, 1.3MP front-facing camera",2016-04-03
1535,,3.5 out of 5 stars,3698,Android,Black,1 GB,7.2 x 0.8 x 14.7 cm,HSDPA,"Expandable Memory Upto 32GB, Music Player, Video Player",2016-04-03
1536,,3.9 out of 5 stars,25990,Android,Black,2 GB,15.4 x 1 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, 4G LTE, WiFi","Video Calls, GPS, Music Player, Video Player, Proximity sensor, Ambient light sensor, Accelerometer, eCompass, Gyroscope, E-mail, Fingerprint sensor",2016-04-03
1537,,4 out of 5 stars,3745,"Android, Kitkat",White,512 MB,13.5 x 1 x 6.7 cm,"GSM, GPRS, EDGE, 3G, WiFi 802.11/b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
1538,,3.9 out of 5 stars,8450,"Android, Jellybean",Titanium,1 GB,13.7 x 1 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, Dual SIM, E-mail, Expandable Memory: 32GB",2016-04-03
1539,,3.7 out of 5 stars,20900,"Android, Kitkat",Silver,2 GB,14.4 x 0.7 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/1900/900/2100 MHz), WiFi, GPRS, EDGE","Music Player, Video Player, FM Radio, Accelerometer, Proximity, Compass, E-mail",2016-04-03
1540,,3.7 out of 5 stars,8339,"Android, Kitkat",White,2 GB,36 x 18.6 x 18.6 cm,"GSM, 3G, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
1541,,,3799,Android,White,1 GB,0.7 x 0.1 x 1.4 cm,WCDMA,"5MP primary camera and 2MP front facing camera, 4.5-inch FWVGA IPS Capacitive touchscreen with 480 x 854 pixels resolution, 1GB RAMAndroid OS, v4.4.2 (KitKat) operating system withQuad core 1.3 Ghz processor, 1GB RAM, 8GB nternal memory expandable up to 32GB and dual SIM (GSM+GSM), 8GB Internal1800mAH battery providing talk-time of 11hours and standby time of 180 hours, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",2016-04-03
1542,,,,android,Blue,,1 x 1 x 1 cm,GSM,"Video Calls, Single SIM, GPS, Music Player, Video Player, E-mail",2016-04-03
1543,,2 out of 5 stars,,"Android, Jellybean",Grey,1 GB,18.6 x 4.8 x 10.8 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-03
