SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
135,,,,"Android, Jellybean",White,512 MB,17 x 9.8 x 5.6 cm,"WiFi, HSDPA","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
136,,5 out of 5 stars,"3,190.00",Android,black,0.50 GB,,HSDPA,"GRAVITY SENSOR, EXPANDABLE UPTO 32GB, BUIT IN SOCIAL NETWORK AND APPLICATIONS, 15OOMAH BATTERY",2016-04-09
137,,3.6 out of 5 stars,"3,420.85",Android,Blue,512 MB,13.6 x 1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Motion sensor, E-mail, Expandable Memory: 32GB",2016-04-09
138,,3.3 out of 5 stars,"7,800.00","Android, Kitkat",Black-Champgne,2 GB,13.6 x 0.9 x 6.8 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, Music Player, Video Player, E-mail",2016-04-09
139,,,,,,,,,,2016-04-09
140,,3.5 out of 5 stars,"57,990.00",Android,Black,,14.7 x 0.9 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), HSPA, 3G, (2100/1900/1700/850/900 MHz), 4G LTE, GPRS, EDGE, WiFi","Single SIM, GPS, Music Player, Video Player, Accelerometer, Activity monitor, Altimeter, Ambient light sensor, Gyroscope, Magnetometer, Proximity sensor, Time of flight, E-mail",2016-04-09
141,,,"5,599.00",Android,White,1 GB,13.1 x 1 x 6.5 cm,"GSM, 3G, LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail",2016-04-09
142,,4.5 out of 5 stars,,"Lollipop, Android",,1 GB,17.3 x 13.4 x 4.1 cm,,"Bluetooth Tethering, USB, Primary Camera, Wifi",2016-04-09
143,,,"3,699.00",Android,white,,,WiFi,"Camera 8.0MP, Battery capacity (mAh) 1800 mAh, Size - 4.0 """" WVGA, Dual SIM, ROM 4GB",2016-04-09
144,,4 out of 5 stars,"2,599.00",Android,Blue,1 GB,15.7 x 9.4 x 6.4 cm,HSDPA,"Dual Band/GSM+GSM, Bluetooth, Charger/ Handsfree/ Battery/USB cable, Multi-capacitive touch  Key Pad:Touch And Type, GSM PHONE",2016-04-09
145,,3 out of 5 stars,"8,499.00",Android,Black Titan,1 GB,18.8 x 15.6 x 5.4 cm,HSDPA,"5-inch, 1.3 GHz quad-core processor, 1GB RAM, 8GB Internal memory, expandable memory up to 32GB with microSD, Android 4.4 KitKat, 8MP rear camera with LED flash, 1MP front-facing camera",2016-04-09
146,,4.5 out of 5 stars,"4,275.00",Android,White,512 MB,14.6 x 1 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz)","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-09
147,,4.5 out of 5 stars,"6,799.00",Android,Midnight Black,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
148,,,,Android,White & Silver,,"14,200 x 830 x 7,080 cm",3G,"12.7 cm (5 inch) HD IPS Display, 1.3 GHz Quad-Core Processor, 2GB RAM, 16GB Internal Storage & 32GB Expandable Memory, 8 MP Rear with Flash & 5 MP Front Camera, Dual SIM, 3G, Android OS, Lollipop 5.1, 2500 mAh Lithium-ion Battery, Striking Metal Frame With Elegant Ergonomic Curves",2016-04-09
149,,1.7 out of 5 stars,"4,868.00",Android,black,768 MB,15.4 x 8.6 x 4 cm,4G LTE,4G,2016-04-09
150,,3.4 out of 5 stars,,"Android, Kitkat",Black,1 GB,13.3 x 1.1 x 7.1 cm,"GSM, 3G, UMTS, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-09
151,,3.3 out of 5 stars,,Android,White,1 GB,14.1 x 0.8 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-09
152,,4 out of 5 stars,"6,999.00",Android,Grey,,14.1 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (850/900/2100 MHz), 4G LTE","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, Proximity sensor, E-mail",2016-04-09
153,,,,Android,White,2 GB,12.3 x 1 x 6.4 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, E-mail",2016-04-09
154,,,,Android,White,512 MB,11.8 x 6.3 x 1 cm,2G,"Android 4.2.2 Jelly Bean OS, 1.2 GHz Dual Core Processor, 2G with Wi-Fi, 2 MP Primary Camera, FM & MP3 Player",2016-04-09
155,,,"6,000.00",Android,Blue,,13.6 x 6.8 x 0.8 cm,3G,"Android v5.0 (Lollipop), Quad Core, 1.3 GHz 1 GB RAM, 4.5 inches (Medium) 540x960 px, 8 MP Primary LED Flash 3.2 MP Front, 3G",2016-04-09
156,,,"4,999.00","Android, jellyBean, Android^jellyBean",Black,1 GB,17.8 x 11.2 x 6.8 cm,HSDPA,"13.4 cms (5.3), Android 4.1 (Jelly Bean), 151.5*77.1*10.1mm, qHD Capacitive Multi Touch Screen, RAM: 1GB, Chipset: Dual Core CPU: 1.20 GHz, Wi-Fi: 802.11b/g/n, GPS-AGPS, GSM/GPRS/EDGE: 900/1800MHz,UMTS/WCDMA/HSPA: 2100MHz, Rear camera: 8.0 MP Front Camera: 2.0 MP",2016-04-09
157,,3.8 out of 5 stars,"33,900.00",android,Blue Topaz,3072 MB,14.4 x 7.1 x 0.7 cm,4G LTE,"5 MP Secondary Camera, 16 MP Primary Camera, 5.1 inch Super AMOLED Touchscreen, 2.1 GHz + 1.5 GHz Octa Core Processor, 4G (LTE) - (Cat 6) 300 Mbps HSDPA",2016-04-09
158,,3.6 out of 5 stars,,Android,White,3 GB,13.9 x 0.9 x 6.9 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Single SIM, GPS, Music Player, Video Player, E-mail",2016-04-09
159,,2.8 out of 5 stars,"6,500.00","Android, Kitkat",White,2 MB,14.6 x 0.8 x 7.2 cm,"GSM, (850/900/1800 MHz), 3G, HSDPA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-09
160,,3 out of 5 stars,"7,299.00",Android,,,18.6 x 18.4 x 3.8 cm,4G LTE,"Battery 2600 mAh, Camera 13 MP, Front Facing Camera 5 MP, Resolution 1280 x 720 Pixels, Type HD IPS Full Lamination",2016-04-09
161,,,"3,799.00",Android,Black,,13.5 x 0.9 x 6.7 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFI","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer",2016-04-09
162,,3.7 out of 5 stars,"12,499.00","Android, Jellybean",Black,2 GB,7 x 0.6 x 14.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, (2100 MHz), WiFi","GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, G sensor, Compass, E-mail",2016-04-09
163,,,,"Android, KitKat, Android^KitKat",White,1 GB,14.8 x 0.9 x 7.4 cm,HSDPA,"1900 MAH BATTERY, DIMENSION (147.8mm * 74.4mm * 8.8mm), SMS(threaded view), MMS, Email, Push Mail,IM, RSS, MP4/WMV/H.264/H.263 PLAYER. MP3/WAV/EAAC+/AC3/FLAC PLAYER, VOICE MEMO/ DIAL/COMMAND",2016-04-09
164,,4.9 out of 5 stars,,Android,Black,2 GB,14 x 0.8 x 7.2 cm,"GSM, 3G, HSDPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
165,,2.1 out of 5 stars,"7,299.00","Android, Jellybean",Black,1 GB,15.5 x 1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio with Recording, P/L sensor, G sensor, E-mail, Dual SIM",2016-04-09
166,,,"2,999.00","Android, KitKat, Android^KitKat",Grey,256 MB,11.6 x 6.2 x 1.1 cm,HSDPA,"Expandable Memory Upto 32GB, Camera Back:2MP, Front Camer:0.3 MP, Battery Capacity:1200 mAh, 3G connectivity",2016-04-09
167,,3.6 out of 5 stars,"8,850.00",Android,Grey,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geomagnetic sensor, E-mail, Expandable Memory: 64GB",2016-04-09
168,,3.7 out of 5 stars,,"Android, Jellybean",Classic White,3 GB,15.1 x 0.8 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi, 3G","Music Player, Video Player, Accelerometer, Geomagnetic sensor, Gyro sensor, RGB light, Barometer, Proximity sensor, Gesture, Temperature and Humidity sensor, Hall sensor, E-mail, GPS, Expandable Memory: 64GB",2016-04-09
169,,,,Android,White,,13.6 x 1.1 x 6.5 cm,"GSM, 3G, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, Ambient light sensor, Gyroscope, E-mail",2016-04-09
170,,3.9 out of 5 stars,"3,400.00",,,,13.3 x 0.9 x 6.9 cm,,,2016-04-09
171,,1 out of 5 stars,,"Android, jellyBean, Android^jellyBean",black,512 MB,35.5 x 22.8 x 15.2 cm,HSDPA,"Dual sim android, 4.2 jelly bean OS, 1.3GHZ Dual core processor, tandem with 512 MB RAM, Voice memo/dial",2016-04-09
172,,3 out of 5 stars,,android,White,,,HSDPA,"E-Mail, Music Player, Video Player",2016-04-09
173,,,"4,599.00","Kitkat, Android",,0.50 GB,14.5 x 7.4 x 0.9 cm,HSDPA,"512MB (RAM), 4GB (ROM), Dual Sim, 1.2 GHz Dual Core Processor, Support Navigation, LED flash light supported",2016-04-09
174,,3.8 out of 5 stars,"4,999.00","Android, Kitkat",White-Silver,1 GB,13.3 x 1 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
175,,3.2 out of 5 stars,,"Android, Jellybean",Black,1 GB,14.4 x 0.8 x 7.1 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, GPS, Ambient light sensor, Magnetometer, Accelerometer, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-09
176,,4 out of 5 stars,"3,799.00",Android,Champagne,,13.5 x 0.9 x 6.7 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFI","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer",2016-04-09
177,,5 out of 5 stars,,android,White,1 GB,16 x 12 x 8 cm,,"Dual Sim, Android, Expendable Memory upto 32 GB, 5.5 inch display, 1.3 GHZ processor",2016-04-09
178,,3.8 out of 5 stars,"8,590.00","Android, Kitkat",White,2 GB,18.6 x 3 x 17.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Gravity sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-09
179,,,"6,800.00",Android,Special Wine,1 GB,10 x 5 x 5 cm,4G LTE,"Android 5.1, Lollipop, Camera 8 MP, Flash Yes, LED, RAM 1 GB, Internal Memory-8 GB",2016-04-09
180,,4.3 out of 5 stars,,"Android, KitKat, Android^KitKat",Black,2 GB,13.8 x 0.9 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), CDMA, WCDMA, 3G, 4G, WiFi","Accelerometer, Gyroscope, Compass, Proximity sensor, Ambient light sensor, GPS",2016-04-09
181,,3.9 out of 5 stars,"27,699.00",Android,Ice Blue,2 GB,15.4 x 1 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, LTE, WiFi","Video Calls, GPS, Music Player, Video Player, Proximity sensor, Ambient light sensor, Accelerometer, eCompass, Gyroscope, E-mail, Fingerprint sensor",2016-04-09
182,,4 out of 5 stars,,"Android, Jellybean",White,1.50 GB,16.3 x 0.9 x 8.2 cm,"GSM, (850, 900, 1800 MHz), WiFi, 3G, GPRS, EDGE","Video Player, Music Player, Accelerometer, Light sensor, Proximity sensor, Geo-magnetic sensor, Gyro sensor, Expandable Memory: 64GB",2016-04-09
183,,,,Android,Red,2 GB,13.7 x 1.1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-09
184,,3.5 out of 5 stars,"8,999.00",Android,Ivory White,2 GB,14.2 x 0.7 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (900/2100 MHz)","Video Calls, Dual SIM, GPS, Music Player, Video Player, Light sensor, Proximity sensor, eCompass, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-09
185,,3.8 out of 5 stars,,Android,Dark Blue,3 GB,15.5 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, (1900/900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, eCompass, Motion sensor, Light sensor, E-mail",2016-04-09
186,,4.7 out of 5 stars,,Android,White,2 GB,14.8 x 0.6 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, ( 850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Distance sensor, G sensor, Gyroscope, Light sensor, Proximity sensor, Accelerometer, E-mail",2016-04-09
187,,3.3 out of 5 stars,"40,900.00","Android, Lollipop",White,3 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyro sensor, Proximity sensor, eCompass, Barometer, Heart rate sensor, SPO2 sensor, E-mail",2016-04-09
188,,,"2,808.00","Android, KitKat, Android^KitKat",White,,16 x 9.5 x 5.8 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-09
189,,4 out of 5 stars,,android,White,2 GB,16.4 x 8.8 x 5.2 cm,HSDPA,"Processor: Octa-core 1.7 GHz Cortex-A7, Sony Ink, 13 MP, 4128 x 3096 pixels, autofocus, LED flash, DTS sound",2016-04-09
190,,3.3 out of 5 stars,"2,799.00","Android, Kitkat",Black,512 MB,17 x 6 x 10 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 32GB",2016-04-09
191,,3 out of 5 stars,"5,799.00",Android,Pearl White,,13.1 x 1 x 6.7 cm,"GSM, 3G, WCDMA, 4G LTE, FDD, TDD, GPRS, EDGE, HSPA+, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-09
192,,3.7 out of 5 stars,"7,889.00",Android,White-Gold,2 GB,13 x 3.5 x 8.5 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-09
193,,4 out of 5 stars,"13,549.00","Android, Jellybean",Black,1 GB,15.4 x 1 x 7.9 cm,"GSM, (900/1800/1900 MHz), HSDPA, (1900/2100 MHz), (850/1900 MHz), 3G, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-Mail, Expandable Memory: 32GB",2016-04-09
194,,,,Android,Gold,2 GB,13.9 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), HSPA, 3G, WiFi 802.11 a/b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail",2016-04-09
195,,,,"Android, jellyBean, Android^jellyBean",WHITE,2 GB,18.2 x 10 x 5 cm,HSDPA,"5-inch Capacitive Touchscreen, FM Radio, Secondary Camera Support, 1 GHz Dual Core Processor, Dual SIM (GSM + GSM)",2016-04-09
196,,,"4,399.00",Android,black,,,,"Enhanced 3.2MP Front Camera with LED Flash for Selfies & Video calling, Pre-loaded Camera Features: Panorama, Face Detection, Continuous Shot, HDR & Self-timer, 1800mAh Li-ion Battery, 1 GB RAM, 8 GB Internal Memory (Approx. 6GB Built in Storage is used by OS & application files)",2016-04-09
197,,5 out of 5 stars,"31,999.00","Lollipop, Android",,,16 x 8.6 x 5.1 cm,4G LTE,,2016-04-09
198,,2.8 out of 5 stars,"5,800.00","Android, Ice Cream Sandwich, Android^Ice Cream Sandwich",BLACK,0.50 GB,17.6 x 9.6 x 5 cm,HSDPA,"Expandable Memory Upto 32GB, MMS Enabled|Phone Security|Live Motion Wallpapers|Kingsoft Office|G-Sensor Based Games",2016-04-09
199,,2.5 out of 5 stars,"2,850.00",Android,Silver,256 MB,12.3 x 1 x 6.3 cm,"GSM, 3G, HSDPA, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-09
200,,2.9 out of 5 stars,"3,850.00",Android,Silver,512 MB,14.4 x 5.4 x 8.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Motion sensor, E-mail, Expandable Memory: 32GB",2016-04-09
201,,1 out of 5 stars,,Android,Black,,14 x 1 x 6.5 cm,WiFi,"Wifi, Bluetooth, 5 MP Back Camera and 2 MP Front Camera, GSM + CDMA & Also GSM + GSM, 1.3 GHz Quad Core 1 GB RAM, 8 GB ROM, 2000 Mah Battery, Best Selfie Camera With Auto Focus",2016-04-09
202,,1 out of 5 stars,"6,149.00",Android,White,1 GB,13.3 x 1.1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, (900/1900/2100 MHz)","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, eCompass, Motion sensor, Light sensor, E-mail",2016-04-09
203,,,,Android,Red,,18 x 8 x 5 cm,"GSM, WiFi","Dual SIM (GSM + WCDMA), Dual Standby, Android 4.4 kitkat, Screen Size 3.5'', RAM 1 GB, E-Mail, Music Player, Video Player",2016-04-09
204,,3.5 out of 5 stars,"8,999.00",Android,Midnight Blue,2 GB,14.2 x 0.7 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (900/2100 MHz)","Video Calls, Dual SIM, GPS, Music Player, Video Player, Light sensor, Proximity sensor, eCompass, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-09
